label,x,y
flat,7.315468,4.9907455
up,5.37111,5.2672987
flat,8.330803,5.4063077
flat,14.247913,2.9021182
up,7.819636,7.262857
flat,13.525385,2.424885
flat,10.439984,5.3033385
flat,8.168874,5.6747065
flat,14.271819,2.248752
flat,13.663403,3.4177914
flat,13.023435,1.7389518
flat,12.302551,1.2225873
flat,13.282149,1.790528
up,8.293175,1.6347792
flat,6.7912135,4.170173
flat,10.527465,5.851998
up,7.999558,6.985426
flat,5.993844,2.351472
up,7.0927086,6.208915
flat,10.634612,3.8666518
flat,10.316654,4.1334076
flat,10.316108,2.9710813
flat,13.827778,1.9789097
flat,7.8181357,4.84959
up,7.074116,5.758089
flat,10.748117,6.15277
up,7.9569497,6.7515283
flat,9.088053,9.195315
flat,13.540276,2.013036
flat,12.86808,1.4755173
flat,13.75275,2.6998398
flat,10.443932,3.977492
flat,13.895588,1.9752907
trill,7.7497168,7.923835
up,8.1214695,6.0575805
flat,8.004796,2.9451609
up,7.50563,5.608092
flat,12.697348,1.6012712
flat,12.40958,3.5974982
flat,5.2335,3.187259
up,6.633359,6.3124104
flat,13.744318,2.0055175
flat,13.03446,1.590672
flat,14.140197,2.0594985
up,7.499353,7.3904986
flat,9.229943,5.5789466
flat,8.999434,9.268702
flat,9.46581,4.076497
flat,13.054696,1.596355
flat,10.344593,4.249393
flat,7.1722736,5.686019
flat,13.756796,1.9496332
flat,9.016302,4.836225
flat,4.4132085,6.857369
up,8.087612,7.1421647
flat,8.282295,6.2239604
flat,9.165334,1.1322643
flat,13.900118,1.9183935
flat,9.068893,4.801962
flat,12.4567375,1.0867007
flat,14.178438,2.0517385
flat,12.452444,1.1590116
flat,12.6826725,1.7689544
flat,12.445267,1.0979642
flat,12.217431,3.448502
flat,7.927706,3.0253665
flat,8.970987,2.0697103
flat,9.158139,5.5553575
flat,8.808146,2.4078457
flat,14.101679,2.07122
flat,13.721868,1.9491668
flat,10.112764,3.9512844
flat,13.780014,1.9389697
flat,13.985962,2.0576007
