label,x,y
fam-meet_FF,11.087149,3.3515265
fam-meet_FF,9.382097,0.6696847
fam-meet_FF,2.7454722,0.1679957
fam-meet_FF,7.2217803,-4.0950737
fam-meet_FF,4.6353807,0.8639997
fam-meet_FF,2.0239456,-0.35114866
fam-meet_FF,2.747742,-1.5087405
fam-meet_FF,4.8078437,-0.27386066
fam-meet_FF,5.9673424,1.3743727
fam-meet_FF,5.5677333,2.41509
fam-meet_FF,2.709525,0.017494429
fam-meet_FF,13.123201,2.3008673
fam-meet_FF,5.6247387,2.1711922
fam-meet_FF,2.50639,-0.8237453
fam-meet_FF,5.1459265,0.22373508
fam-meet_FF,9.963109,-0.98046887
fam-meet_FF,3.3731537,-0.5154655
fam-meet_FF,-1.9686095,-2.9319584
fam-meet_FF,2.8572533,-1.4483045
fam-meet_FF,1.0490496,-4.5205812
fam-meet_FF,6.1412945,0.16611819
fam-meet_FF,5.841895,1.2663038
fam-meet_FF,4.9894886,-1.0369203
fam-meet_FF,3.3387253,2.760855
fam-meet_FF,4.547408,0.12555054
fam-meet_FF,1.709846,-3.885515
fam-meet_FF,1.3084327,-2.6162083
fam-meet_FF,12.472178,3.8887913
fam-meet_FF,0.85696775,1.8751172
fam-meet_FF,1.3932396,-1.320902
fam-meet_FF,3.9935186,0.79103845
fam-meet_FF,5.86606,-0.5930702
fam-meet_FF,6.5409927,0.2820159
fam-meet_FF,5.4829597,0.62293327
fam-meet_FF,8.608442,-0.43479127
fam-meet_FF,2.9012353,-2.1234314
fam-meet_FF,3.9764562,-1.6618161
fam-meet_FF,2.328452,-0.10718106
fam-meet_FF,-2.7828112,-0.5999656
fam-meet_FF,7.2126975,0.18480878
fam-meet_FF,9.76742,0.507243
fam-meet_FF,3.4931936,3.1933327
fam-meet_FF,10.5268,2.6075544
fam-meet_FF,6.0993347,-1.4055808
fam-meet_FF,2.7995825,2.9416196
fam-meet_FF,1.7980615,-0.97749394
fam-meet_FF,10.095056,-0.42482328
fam-meet_FF,3.3357556,-0.46094123
fam-meet_FF,5.6840096,-1.52504
fam-meet_FF,3.4586704,0.88851595
fam-meet_FF,1.7163986,0.0016747582
fam-meet_FF,2.352714,-1.3494439
fam-meet_FF,1.9310223,-0.37112617
fam-meet_FF,2.1057823,0.4304097
fam-meet_FF,4.5022464,0.14261878
fam-meet_FF,-0.38059685,-1.2720828
fam-meet_FF,2.825028,2.9881294
fam-meet_FF,4.4511,0.74955916
fam-meet_FF,3.4285374,-0.80777735
fam-meet_FF,8.491254,0.007479061
fam-meet_FF,4.04048,-0.122607745
fam-meet_FF,9.837867,0.2633203
fam-meet_FF,0.24983402,-2.069388
fam-meet_FF,10.603014,1.8977343
fam-meet_FF,6.034522,-1.0395528
fam-meet_FF,5.261551,-0.55516595
fam-meet_FF,5.964757,-1.367943
fam-meet_FF,9.787189,0.49521574
fam-meet_FF,13.447007,10.155807
fam-meet_FF,2.5041459,-0.27369756
fam-meet_FF,5.355418,-0.5643374
fam-meet_FF,2.6244962,1.2549345
fam-meet_FF,4.65255,0.37045836
fam-meet_FF,-1.743636,-0.9133692
fam-meet_FF,8.568318,-1.9382747
fam-meet_FF,2.5455873,-1.432076
fam-meet_FF,1.9200213,-2.4340134
fam-meet_FF,8.080725,2.387511
fam-meet_FF,5.8007746,0.6817941
fam-meet_FF,3.9371777,-5.09972
fam-meet_FF,3.5824437,-2.780711
fam-meet_FF,5.4613423,0.73023474
fam-meet_FF,3.628581,-2.7997224
fam-meet_FF,3.00514,0.4941726
fam-meet_FF,14.195303,5.7967114
fam-meet_FF,2.9603317,3.1924071
fam-meet_FF,5.4904633,-2.8417099
fam-meet_FF,5.306495,-0.17764354
fam-meet_FF,-1.6728638,-0.17074661
fam-meet_FF,-0.057893496,-0.21754612
fam-meet_FF,-0.6447664,-0.8172234
fam-meet_FF,2.1252692,-3.6933746
fam-meet_FF,2.460036,-2.9728897
fam-meet_FF,-0.056502912,2.0728977
fam-meet_FF,-1.7014087,1.785301
fam-meet_FF,1.3488922,-2.4532902
fam-meet_FF,1.0844187,0.26493645
fam-meet_FF,0.8738995,-1.4232935
fam-meet_FF,-0.7175212,-0.61142147
fam-meet_FF,3.7548103,-2.2600183
fam-meet_FF,7.307856,-2.720452
fam-meet_FF,1.4362919,-0.3721332
fam-meet_FF,-2.9898574,3.6422515
fam-meet_FF,6.2396483,-3.2643747
fam-meet_FF,11.774813,-0.55056566
fam-meet_FF,2.3692687,-2.3761005
fam-meet_FF,5.7670517,-2.8893504
fam-meet_FF,2.4450798,-2.6225488
fam-meet_FF,11.668947,0.1240636
fam-meet_FF,10.7935295,-0.49801588
fam-meet_FF,11.456521,-0.9258152
fam-meet_FF,6.2442913,-3.0507498
fam-meet_FF,1.2313776,-2.0675747
fam-meet_FF,10.438361,-0.73876786
fam-meet_FF,1.2234977,-0.2586837
fam-meet_FF,11.1024275,-0.9124288
fam-meet_FF,5.43359,-2.368883
fam-meet_FF,3.8986762,-3.2778816
fam-meet_FF,1.7550678,0.7730445
fam-meet_FF,4.7196074,-0.5289501
fam-meet_FF,3.7506175,-0.8894057
fam-meet_FF,8.313716,-1.8341054
fam-meet_FF,6.40285,-2.1717746
fam-meet_FF,3.911707,-0.11540341
fam-meet_FF,6.474866,-0.8326966
fam-meet_FF,6.157554,-1.0172173
fam-meet_FF,2.1495574,-0.14154586
fam-meet_FF,4.3333373,1.6609337
fam-meet_FF,7.8621244,-1.6874938
fam-meet_FF,12.655481,1.4198941
fam-meet_FF,2.1761928,-0.85765785
fam-meet_FF,5.4658165,-2.7868981
fam-meet_FF,2.5891695,1.0043947
fam-meet_FF,12.66011,10.602837
fam-meet_FF,2.5389073,0.23933797
fam-meet_FF,2.410292,-2.8778837
fam-meet_FF,2.1445754,-2.907448
fam-meet_FF,-2.063449,-1.9508398
fam-meet_FF,6.7630954,-2.9705112
fam-meet_FF,1.557948,-2.500881
fam-meet_FF,7.6029925,-2.0027678
fam-meet_FF,13.075361,-0.16157371
fam-meet_FF,-0.027201254,-2.7153811
fam-meet_FF,2.6873288,-2.4240022
fam-meet_FF,1.5585747,-1.4864086
fam-meet_FF,11.438855,-1.694043
fam-meet_FF,4.253868,-2.1945596
fam-meet_FF,-2.8873525,-1.9043716
fam-meet_FF,1.7688063,1.7831599
fam-meet_FF,9.080558,-1.8435304
fam-meet_FF,4.2453084,-1.7906393
fam-meet_FF,5.3069625,-3.1021569
fam-meet_FF,-0.841522,-0.5866335
fam-meet_FF,5.898771,-0.86904067
fam-meet_FF,5.289438,-0.8141633
fam-meet_FF,1.4983159,-2.1966503
fam-meet_FF,2.545646,-2.4274452
fam-meet_FF,1.369138,-2.078946
fam-meet_FF,2.2060754,-1.9935017
fam-meet_FF,3.1130831,-2.64016
fam-meet_FF,5.9439287,-2.1462302
fam-meet_FF,3.390548,-2.6724894
fam-meet_FF,4.421057,-0.83633375
fam-meet_FF,2.5598001,-2.3615615
fam-meet_FF,7.686599,-2.9547071
fam-meet_FF,6.7738566,-1.9348687
fam-meet_FF,13.992541,6.155412
fam-meet_FF,6.466001,-1.6059154
fam-meet_FF,7.867079,-2.516821
fam-meet_FF,5.53122,-3.3397312
fam-meet_FF,2.487898,-2.1983693
fam-meet_FF,7.7809534,-3.15242
fam-meet_FF,4.235202,-3.281392
fam-meet_FF,7.0483985,-1.8242929
fam-meet_FF,5.490966,-4.387631
fam-meet_FF,2.1556396,-3.2657025
fam-meet_FF,5.3351793,-2.9154284
fam-meet_FF,6.113982,-2.6667037
fam-meet_FF,5.9875774,-1.2659794
fam-meet_FF,4.3403254,-0.567388
fam-meet_FF,5.7681556,-0.7345017
fam-meet_FF,5.779815,-0.27631304
fam-meet_FF,4.349627,-0.822342
fam-meet_FF,3.125073,-2.2503748
fam-meet_FF,6.424263,0.42832455
