label,x,y
up,-0.89256865,6.5834217
flat,-0.615716,3.2742205
flat,0.59892815,0.47741345
flat,1.3274859,0.8760902
flat,1.0184953,6.608424
flat,0.46596816,3.5307775
flat,-0.012095704,2.4371839
flat,1.7004868,4.140067
flat,-2.111623,2.2305715
up,1.6877813,6.514229
flat,1.6980647,4.0920515
flat,0.75018895,5.447011
flat,3.4387395,2.5185277
flat,1.211631,5.4435787
flat,-1.1588484,6.7052126
up,4.3897705,1.9764688
flat,1.8617076,2.6219409
up,1.5789357,3.605923
up,7.447952,2.4801426
up,0.12745272,6.654216
flat,3.3893201,-0.8727144
flat,3.7764266,2.2080853
flat,0.3861886,5.177371
flat,6.758304,-0.07937502
flat,2.6535835,-0.9352944
up,2.9689534,1.6537527
up,1.9958643,2.9447656
up,6.028504,2.5097396
flat,0.22274373,6.9224763
flat,1.1675408,-0.5532793
up,5.178401,2.5823843
flat,1.857265,5.7318873
flat,-1.3867117,4.399366
flat,4.1570907,1.6179911
up,2.7583659,0.89061666
flat,-0.4675638,4.278359
flat,1.6051666,3.3970876
flat,3.1683881,0.94838446
up,1.3699964,0.9459674
up,-0.86146873,7.220198
flat,4.246647,0.13186312
flat,0.71024776,3.580812
up,4.1998186,2.2498746
flat,3.6347687,0.27069998
flat,3.496171,1.2769552
flat,1.79409,4.8620963
flat,-0.6219822,8.318554
up,1.6844777,5.836501
up,4.707907,4.865385
complex,4.144038,7.613625
up,1.8799846,5.2284317
flat,1.9192247,5.452595
up,5.5310736,3.0744967
flat,-1.1582717,3.6874433
flat,1.5415136,3.6739478
flat,-0.2689163,4.124999
up,3.5580122,2.8518345
up,2.4546185,4.068056
flat,2.86759,2.9403973
flat,1.3302312,4.480634
up,3.4038599,2.09578
up,2.8663244,5.880445
flat,1.9797307,4.815492
up,3.3394077,1.9763157
flat,6.685132,0.03964913
flat,1.090362,4.9881873
flat,6.42121,-1.0054635
up,2.7240846,1.7038659
up,2.279893,5.8356194
up,0.6146972,3.8538306
flat,-1.971511,4.654515
up,-1.1126812,1.899315
flat,0.6853509,7.447654
up,3.2192326,0.044693828
flat,3.1019356,4.190033
flat,2.1523545,4.7776713
up,3.3602166,1.1484586
flat,-0.5569007,4.470534
up,2.8565273,3.5672903
flat,2.642344,3.2711334
flat,5.2842383,2.1255703
flat,1.7330279,5.2069097
up,0.878671,3.4168768
flat,-0.7713722,10.0678835
flat,-0.5877254,8.613736
flat,-0.103159286,8.312473
flat,-0.51062405,10.121265
flat,-0.6749724,9.886007
up,0.4144993,5.00671
flat,0.4192332,5.2413783
flat,-0.82192636,9.490266
flat,-0.8199928,8.614944
flat,-1.6206155,8.664986
complex,5.4696727,5.142701
flat,2.3480153,1.926889
up,0.18354581,8.957475
trill,1.0860035,-0.5521373
up,-0.4102087,10.508391
flat,0.26798746,1.4812173
flat,-0.4680292,8.700991
flat,-0.6151,9.219104
flat,-0.60263157,7.8226295
flat,-0.6779565,9.147856
flat,-1.3093966,9.912134
flat,0.57022387,7.827053
flat,1.0358423,9.116602
up,1.4178168,6.602268
up,1.9633235,4.8173966
up,3.0185688,5.893273
flat,2.9568832,4.367903
complex,-0.83215046,2.1090696
flat,-2.3618493,9.499537
up,-1.9613099,6.7936873
flat,-0.64950895,10.373887
flat,-1.3896035,10.298916
flat,-0.70127594,10.437164
flat,2.0488489,4.1147575
flat,-0.7765423,10.114808
complex,0.5731051,10.011061
flat,-0.8747222,8.024302
complex,2.3722858,7.5223117
complex,0.7754808,9.829745
flat,-0.13378763,6.2838206
flat,0.8308842,7.7443705
complex,3.655762,8.140781
complex,0.1460702,9.973644
up,-0.29680952,9.548621
flat,1.3154029,7.767685
flat,2.0439858,7.707277
flat,-0.1081597,6.7106547
flat,-0.50841516,8.346183
flat,-0.6954776,8.699721
flat,0.18373777,4.4787865
up,3.378798,4.579132
flat,-3.1559591,5.848301
flat,-0.9035252,0.9786056
flat,-2.213477,8.089263
flat,1.2145312,5.8827076
flat,-0.9938938,5.416415
flat,1.0827835,7.473202
flat,-1.0305091,8.36786
flat,0.029826267,7.0165186
flat,0.7782854,2.1270123
flat,6.0342383,0.31775367
flat,-0.75972795,10.341125
flat,-1.1228874,9.063689
flat,-0.65171456,10.443209
flat,0.8544199,6.606982
flat,-2.3772955,7.9242625
flat,3.4989166,-0.5606666
up,1.2349564,6.494655
flat,-0.5136378,8.37642
flat,-2.235667,8.23872
flat,0.3968333,1.7466284
flat,1.6720252,5.1583786
flat,4.815702,1.6368535
flat,2.0936933,7.220442
up,1.0002477,6.695314
complex,1.0379245,9.399268
up,3.1874306,3.9840605
flat,0.46421814,7.2466965
flat,3.7278852,-0.774897
up,2.75539,2.4940267
up,0.28866154,8.908473
flat,-1.2518882,6.2986436
flat,-2.3217669,5.126816
up,1.0320485,7.968702
flat,-0.6950945,4.7304063
flat,-0.30428088,6.4219804
flat,0.24856359,5.7693515
flat,-1.4389393,1.6855989
flat,4.2035656,0.24743943
flat,0.80032694,5.699178
flat,0.6952282,5.7670126
flat,-0.60929817,8.133897
flat,8.527616,1.1157004
flat,-1.4049711,4.899351
flat,1.4961077,6.951719
flat,-1.4224457,6.670433
flat,2.5533106,-0.4354961
flat,2.7885687,0.8054664
flat,4.321595,-0.5841495
flat,2.9177153,2.9949641
flat,3.377402,4.0899863
up,3.2468138,1.0613631
flat,2.3762245,-0.12786959
flat,2.4909074,2.5048115
up,4.486026,1.3272495
flat,4.5951743,1.9759166
up,1.8131641,3.6894097
flat,2.8716908,2.4969738
flat,9.274048,1.4438049
flat,0.08800756,1.6054556
flat,3.1706672,4.961938
flat,1.5969665,4.1272054
flat,-1.5790467,2.3623025
flat,1.5983415,6.463683
up,1.1232727,1.7225974
flat,2.2765872,0.43060753
flat,-1.5670778,5.5084095
flat,8.14334,-0.000703033
flat,-0.4332693,5.5152173
flat,4.9345074,0.4072031
flat,-1.7137369,7.8471203
flat,-0.79984015,4.245391
flat,-1.3115945,4.803954
flat,1.3139963,-0.79901415
flat,0.95621973,5.446215
flat,3.282691,-0.61241275
flat,1.2923944,5.006975
flat,2.5785964,2.1578681
up,5.2186728,1.645161
flat,0.24771748,1.5967463
up,5.0346093,1.779031
flat,0.7706369,5.2553377
flat,-1.3515439,4.567523
up,3.4111872,5.637923
flat,0.10123501,7.987296
trill,1.0372674,7.632173
flat,1.8308866,4.4951787
flat,4.8065906,0.33582404
flat,10.879422,1.8556865
flat,6.1045623,1.6199251
flat,6.634615,0.45203018
flat,1.3514711,2.30995
up,1.2349443,2.5295587
flat,4.597769,-0.33433416
up,-1.330886,4.14829
flat,-1.1826779,4.6534133
flat,0.77838284,2.5056782
flat,1.9931808,1.9474411
up,0.53042835,6.858389
flat,1.0195692,2.2942207
flat,6.9646225,-0.33668453
flat,1.2856702,1.8902231
flat,2.6040375,4.209062
flat,4.1766114,1.2518282
flat,5.242466,-1.1125402
flat,1.2063985,7.340502
flat,0.6354,4.127316
flat,-0.09384566,5.718963
up,3.697936,5.741722
flat,1.6293253,3.4830823
flat,3.9721372,-1.407261
flat,3.4692194,-1.0892993
flat,1.5687443,4.0778027
flat,1.9700637,2.8867512
flat,4.531281,2.587136
flat,-1.7103573,4.4689574
flat,0.17026205,2.354372
up,4.891977,3.1537523
flat,-2.8124747,2.1896768
flat,4.1742496,-0.845461
flat,0.05294791,1.3889226
up,-0.985135,4.48897
flat,-0.56967634,3.2375903
flat,6.0294495,4.6863747
flat,2.5401478,-0.2305865
up,5.657973,-0.47129488
flat,2.1313415,3.7065759
flat,3.2064881,-1.0350405
flat,0.9487792,1.8502232
up,3.7236538,0.37344843
flat,4.4163537,-1.2198365
flat,1.9548832,4.974833
flat,-0.45044523,3.451522
up,3.229077,0.8537868
complex,5.3473153,4.767995
flat,7.1901593,-0.6172063
up,5.4720693,4.5290174
flat,-0.4950242,4.13061
up,2.2017665,6.678887
flat,-0.18549046,2.539614
up,2.6360116,6.717497
complex,4.051842,7.438813
flat,0.16251557,0.24659687
flat,3.425047,-0.6609028
flat,0.66142416,5.228087
flat,-0.6104854,4.7775416
up,0.7849965,5.395801
flat,6.256738,1.4653325
flat,1.6624998,4.4759874
complex,4.5180097,4.909944
up,3.0615115,5.481923
flat,-1.9180164,8.079912
up,-0.75207084,4.2803564
flat,-1.580291,1.9599628
up,0.8387859,5.8174334
up,0.17624561,1.707694
flat,-2.0998316,7.5329127
flat,0.252971,4.770691
flat,6.604466,-0.4079272
flat,1.1889708,4.7332344
flat,1.9646585,0.26821917
up,2.5171385,3.6014903
flat,1.6453192,3.1393714
flat,-0.28809696,1.454217
flat,0.4166865,4.5412946
flat,2.5900362,3.0676196
flat,1.7574462,5.656406
up,0.10974886,6.6997213
flat,1.0857625,5.625417
flat,0.023206035,6.6109734
up,1.8697487,2.5884385
flat,0.083989024,6.437872
up,-1.4783396,9.185723
flat,-0.8826652,6.3234825
flat,0.76072526,5.9816823
up,2.0665686,1.5752767
flat,-0.45154575,6.9220667
flat,1.5131223,5.8894925
flat,-1.2234824,9.217673
flat,-0.005510082,6.531495
flat,0.07783528,7.4622116
flat,-0.16344316,8.9864025
complex,3.469286,8.161518
flat,-0.25742325,9.008302
flat,-1.70041,7.918753
flat,6.7962785,-0.5356508
flat,0.12282367,2.7449293
flat,-0.9487967,4.1010184
complex,4.1363006,6.9311767
flat,0.33957636,7.128604
flat,-0.17022866,8.521126
up,-0.7277719,3.525538
flat,2.7770448,2.1740975
complex,4.320883,6.5405765
up,3.8761733,1.6066902
up,0.94688433,2.18961
